Route,Run,Sequence,Bus_Stop_Code
N73,2,24,77323
N73,2,25,50947
N73,2,26,47134
N73,2,27,55981
N73,2,28,55243
N73,2,29,47063
N73,2,30,48106
N73,2,31,52235
N73,2,32,54278
N73,2,33,59067
N73,2,34,49943
N73,2,35,72317
N73,2,36,49521
N73,2,37,47351
N73,2,38,75426
N73,2,39,72144
N73,2,40,74668
N73,2,41,75045
N73,2,42,56306
N73,2,43,55644
N73,2,44,75615
N73,2,45,59093
N73,2,46,49357
N73,2,47,54472
N73,2,48,53943
N73,2,49,76007
N73,2,50,72626
N73,2,51,51702
N73,2,52,51664
N73,2,53,50975
N73,2,54,57596
N73,2,55,73135
N73,2,56,77942
N73,2,57,50347
N73,2,58,47551
N73,2,59,55563
N73,2,60,71925
N73,2,61,54427
N73,2,62,74257
N73,2,63,54034
N73,2,64,53906
N73,2,65,77410
N73,2,66,71053
N73,2,67,53748
N73,2,68,58170
N73,2,69,48837
N73,2,70,76389
N74,1,1,75656
N74,1,2,76082
N74,1,3,48680
N74,1,4,72024
N74,1,5,76479
N74,1,6,74578
N74,1,7,49726
N74,1,8,49247
N74,1,9,55475
N74,1,10,75922
N74,1,11,77126
N74,1,12,75422
N74,1,13,59203
N74,1,14,52469
N74,1,15,76192
N74,1,16,56061
N74,1,17,77387
N74,1,18,49254
N74,1,19,55423
N74,1,20,55335
N74,1,21,77706
N74,1,22,48361
N74,1,23,76012
N74,1,24,56807
N74,1,25,53586
N74,1,26,50268
N74,1,27,71723
N74,1,28,55323
N74,1,29,77602
N74,1,30,56089
N74,1,31,74991
N74,1,32,72752
N74,1,33,58218
N74,1,34,71761
N74,1,35,47455
N74,1,36,47659
N74,1,37,71658
N74,1,38,75622
N74,1,39,58397
N74,1,40,47562
N74,1,41,48101
N74,1,42,73576
N74,1,43,72273
N74,1,44,53919
N74,1,45,54323
N74,1,46,54792
N74,1,47,53720
N74,1,48,76160
N74,1,49,54941
N74,1,50,51885
N74,1,51,58052
N74,2,1,47771
N74,2,2,59130
N74,2,3,75334
N74,2,4,57258
N74,2,5,53906
N74,2,6,77410
N74,2,7,71053
N74,2,8,74570
N74,2,9,57002
N74,2,10,72303
N74,2,11,77289
N74,2,12,74635
N74,2,13,47675
N74,2,14,72116
N74,2,15,74929
N74,2,16,52824
N74,2,17,53896
N74,2,18,74946
N74,2,19,75323
N74,2,20,50963
N74,2,21,77627
N74,2,22,76364
N74,2,23,54856
N74,2,24,47512
N74,2,25,59162
N74,2,26,49567
N74,2,27,50843
N74,2,28,49018
N74,2,29,57241
N74,2,30,57757
N74,2,31,47345
N74,2,32,48466
N74,2,33,56500
N74,2,34,49839
N74,2,35,47470
N74,2,36,52714
N74,2,37,57254
N74,2,38,74648
N74,2,39,53302
N74,2,40,47816
N74,2,41,48318
N74,2,42,51635
N74,2,43,48250
N74,2,44,74483
N74,2,45,53767
N74,2,46,74595
N74,2,47,56177
N74,2,48,53352
N74,2,49,52536
N74,2,50,56018
N76,1,1,77616
N76,1,2,56795
N76,1,3,47751
N76,1,4,55890
N76,1,5,57704
N76,1,6,75856
N76,1,7,75830
N76,1,8,57427
N76,1,9,52921
N76,1,10,54198
N76,1,11,77773
N76,1,12,55408
N76,1,13,48481
N76,1,14,52442
N76,1,15,49400
N76,1,16,77323
N76,1,17,50947
N76,1,18,47134
N76,1,19,55981
N76,1,20,59330
N76,1,21,52476
N76,1,22,58050
N76,1,23,49191
N76,1,24,51563
N76,1,25,56226
N76,1,26,72041
N76,1,27,55962
N76,1,28,57136
N76,1,29,75368
N76,1,30,51394
N76,1,31,56356
N76,1,32,54744
N76,1,33,75886
N76,1,34,55561
N76,1,35,71167
N76,1,36,74266
N76,1,37,58302
N76,1,38,58537
N76,1,39,74231
N76,1,40,71579
N76,1,41,55544
N76,1,42,56084
N76,1,43,77491
N76,1,44,52729
N76,1,45,47995
N76,1,46,73195
N76,1,47,49762
N76,1,48,51004
N76,1,49,77565
N76,1,50,52782
N76,1,51,77866
N76,1,52,76629
N76,1,53,55244
N76,1,54,71368
N76,1,55,47028
N76,1,56,48657
N76,1,57,56455
N76,2,1,54867
N76,2,2,54221
N76,2,3,71234
N76,2,4,71098
N76,2,5,51475
N76,2,6,56242
N76,2,7,73152
N76,2,8,47546
N76,2,9,56735
N76,2,10,53477
N76,2,11,56901
N76,2,12,51659
N76,2,13,53368
N76,2,14,74259
N76,2,15,57671
N76,2,16,73861
N76,2,17,48584
N76,2,18,57243
N76,2,19,47232
N76,2,20,51976
N76,2,21,56835
N76,2,22,58020
N76,2,23,72183
N76,2,24,73828
N76,2,25,56029
N76,2,26,91513
N76,2,27,76076
N76,2,28,49081
N76,2,29,57562
N76,2,30,54486
N76,2,31,47120
N76,2,32,75562
N76,2,33,53789
N76,2,34,75242
N76,2,35,73349
N76,2,36,55801
N76,2,37,72616
N76,2,38,71289
N76,2,39,58943
N76,2,40,49172
N76,2,41,51507
N76,2,42,57324
N76,2,43,48508
N76,2,44,51919
N76,2,45,58725
N76,2,46,52411
N76,2,47,58527
N76,2,48,56465
N76,2,49,73474
N76,2,50,73479
N76,2,51,56775
N76,2,52,57201
N76,2,53,74005
N76,2,54,58479
N8,1,1,57149
N8,1,2,77767
N8,1,3,48805
N8,1,4,76473
N8,1,5,52364
N8,1,6,71638
N8,1,7,49748
N8,1,8,54732
N8,1,9,56507
N8,1,10,52825
N8,1,11,59321
N8,1,12,75001
N8,1,13,72065
N8,1,14,57220
N8,1,15,56279
N8,1,16,51140
N8,1,17,75540
N8,1,18,72559
N8,1,19,71238
N8,1,20,71159
N8,1,21,71903
N8,1,22,72882
N8,1,23,76716
N8,1,24,49319
N8,1,25,73738
N8,1,26,58443
N8,1,27,73360
N8,1,28,55793
N8,1,29,57169
N8,1,30,52930
N8,1,31,73970
N8,1,32,57971
N8,1,33,73315
N8,1,34,77058
N8,1,35,55915
N8,1,36,71935
N8,1,37,58142
N8,1,38,73642
N8,1,39,50658
N8,1,40,72784
N8,1,41,71507
N8,1,42,76695
N8,1,43,72542
N8,1,44,58810
N8,1,45,56042
N8,1,46,49783
N8,1,47,72263
N8,1,48,51671
N8,1,49,72645
N8,1,50,54140
N8,1,51,74025
N8,1,52,53803
N8,1,53,71899
N8,1,54,76060
N8,1,55,57459
N8,1,56,54466
N8,1,57,72544
N8,1,58,77757
N8,1,59,47229
N8,1,60,51352
N8,1,61,71078
N8,1,62,51904
N8,1,63,47162
N8,1,64,49067
N8,1,65,77889
N8,1,66,52428
N8,1,67,74906
N8,1,68,73044
N8,1,69,56151
N8,1,70,49190
N8,1,71,48687
N8,1,72,47149
N8,1,73,59126
N8,1,74,58894
N8,1,75,47844
N8,1,76,53027
N8,1,77,76859
N8,1,78,55273
N8,1,79,76458
N8,1,80,71271
N8,1,81,73646
N8,1,82,47551
N8,1,83,55563
N8,1,84,71925
N8,1,85,54427
N8,1,86,74350
N8,2,1,51487
N8,2,2,51889
N8,2,3,52226
N8,2,4,53369
N8,2,5,54468
N8,2,6,56309
N8,2,7,77153
N8,2,8,74252
N8,2,9,73246
N8,2,10,52485
N8,2,11,75771
N8,2,12,50503
N8,2,13,91542
N8,2,14,74860
N8,2,15,73256
N8,2,16,75971
N8,2,17,47716
N8,2,18,75373
N8,2,19,56259
N8,2,20,56766
N8,2,21,57177
N8,2,22,58500
N8,2,23,51760
N8,2,24,75291
N8,2,25,53227
N8,2,26,53068
N8,2,27,54209
N8,2,28,73837
N8,2,29,50292
N8,2,30,47172
N8,2,31,71104
N8,2,32,47585
N8,2,33,52213
N8,2,34,53591
N8,2,35,59213
N8,2,36,76906
N8,2,37,52083
N8,2,38,77535
N8,2,39,50151
N8,2,40,58205
N8,2,41,49500
N8,2,42,50786
N8,2,43,48792
N8,2,44,72157
N8,2,45,57412
N8,2,46,48299
N8,2,47,55150
N8,2,48,52957
N8,2,49,76472
N8,2,50,76013
N8,2,51,77417
N8,2,52,52351
N8,2,53,48863
N8,2,54,77006
N8,2,55,71138
N8,2,56,73342
N8,2,57,48942
N8,2,58,58993
N8,2,59,73462
N8,2,60,71255
N8,2,61,77114
N8,2,62,73506
N8,2,63,73472
N8,2,64,49768
N8,2,65,73994
N8,2,66,59272
N8,2,67,74664
N8,2,68,59002
N8,2,69,48391
N8,2,70,56437
N8,2,71,74244
N8,2,72,59478
N8,2,73,49854
N8,2,74,77972
N8,2,75,54575
N8,2,76,54637
N8,2,77,74575
N8,2,78,76296
N86,1,1,56233
N86,1,2,72669
N86,1,3,50864
N86,1,4,54389
N86,1,5,55966
N86,1,6,51221
N86,1,7,58388
N86,1,8,57869
N86,1,9,72751
N86,1,10,77059
N86,1,11,53168
N86,1,12,51424
N86,1,13,54730
N86,1,14,71059
N86,1,15,52597
N86,1,16,74978
N86,1,17,48572
N86,1,18,47445
N86,1,19,91254
N86,1,20,54398
N86,1,21,74261
N86,1,22,52352
N86,1,23,48725
N86,1,24,49287
N86,1,25,57406
N86,1,26,74195
N86,1,27,73389
N86,1,28,57092
N86,1,29,57235
N86,1,30,55469
N86,1,31,73741
N86,1,32,75956
N86,1,33,73799
N86,1,34,47679
N86,1,35,73798
N86,1,36,73782
N86,1,37,71910
N86,1,38,50018
N86,1,39,73578
N86,1,40,77978
N86,1,41,51139
N86,1,42,47812
N86,1,43,75497
N86,1,44,47755
N86,1,45,48610
N86,1,46,53088
N86,1,47,47874
N86,1,48,57669
N86,1,49,51181
N86,1,50,50282
N86,1,51,72304
N86,1,52,59192
N86,1,53,47435
N86,1,54,51393
N86,1,55,50770
N86,1,56,77446
N86,1,57,49993
N86,1,58,48843
N86,1,59,49517
N86,1,60,73012
N86,1,61,56533
N86,1,62,51390
N86,1,63,72979
N86,1,64,51114
N86,1,65,47294
N86,1,66,54605
N86,1,67,73190
N86,1,68,73475
N86,1,69,56602
N86,1,70,52773
N86,1,71,53636
N86,1,72,75537
N86,1,73,55358
N86,1,74,50913
N86,2,1,50913
N86,2,2,77200
N86,2,3,76970
N86,2,4,51909
N86,2,5,74203
N86,2,6,55203
N86,2,7,57265
N86,2,8,51594
N86,2,9,53213
N86,2,10,75297
N86,2,11,52766
N86,2,12,76787
N86,2,13,54367
N86,2,14,54707
N86,2,15,54027
N86,2,16,55069
N86,2,17,51967
N86,2,18,54516
N86,2,19,77056
N86,2,20,47766
N86,2,21,48241
N86,2,22,53088
N86,2,23,47874
N86,2,24,57669
N86,2,25,51181
N86,2,26,58678
N86,2,27,76283
N86,2,28,55455
N86,2,29,49544
N86,2,30,77765
N86,2,31,71988
N86,2,32,53663
N86,2,33,72469
N86,2,34,54391
N86,2,35,55732
N86,2,36,74399
N86,2,37,54560
N86,2,38,55414
N86,2,39,73778
N86,2,40,51180
N86,2,41,52014
N86,2,42,53061
N86,2,43,50753
N86,2,44,75490
N86,2,45,54982
N86,2,46,51999
N86,2,47,47430
N86,2,48,56386
N86,2,49,48153
N86,2,50,75835
N86,2,51,47534
N86,2,52,51400
N86,2,53,55484
N86,2,54,74348
N86,2,55,50934
N86,2,56,75703
N86,2,57,71678
N86,2,58,58701
N86,2,59,75888
N86,2,60,57758
N86,2,61,58921
N86,2,62,56337
N86,2,63,48084
N86,2,64,56868
N86,2,65,57372
N86,2,66,73606
N86,2,67,48112
N86,2,68,52914
N86,2,69,53599
N86,2,70,49783
N86,2,71,56149
N87,1,1,55601
N87,1,2,47140
N87,1,3,58452
N87,1,4,55174
N87,1,5,48178
N87,1,6,71914
N87,1,7,55215
N87,1,8,71837
N87,1,9,54086
N87,1,10,56378
N87,1,11,75101
N87,1,12,47261
N87,1,13,47747
N87,1,14,56218
N87,1,15,71186
N87,1,16,54840
N87,1,17,54275
N87,1,18,73891
N87,1,19,76260
N87,1,20,47697
N87,1,21,48644
N87,1,22,48864
N87,1,23,58331
N87,1,24,77278
N87,1,25,48769
N87,1,26,72314
N87,1,27,51109
N87,1,28,57443
N87,1,29,53903
N87,1,30,59333
N87,1,31,50785
N87,1,32,72757
N87,1,33,55127
N87,1,34,77788
N87,1,35,71030
N87,1,36,49390
N87,1,37,76895
N87,1,38,74639
N87,1,39,51232
N87,1,40,49215
N87,1,41,76453
N87,1,42,52279
N87,1,43,76559
N87,1,44,58106
N87,1,45,55824
N87,1,46,48295
N87,1,47,59476
N87,1,48,74898
N87,1,49,50000
N87,1,50,51541
N87,1,51,47708
N87,1,52,49625
N87,1,53,56969
N87,1,54,73914
N87,1,55,52640
N87,1,56,53295
N87,1,57,72433
N87,1,58,72146
N87,1,59,50573
N87,1,60,74283
N87,1,61,51113
N87,1,62,48623
N87,1,63,57616
N87,1,64,75463
N87,1,65,74076
N87,1,66,52760
N87,1,67,71785
N87,1,68,72637
N87,1,69,77742
N87,1,70,50195
N87,1,71,75501
N87,1,72,52933
N87,1,73,74818
N87,1,74,50906
N87,1,75,49892
N87,1,76,50435
N87,1,77,75322
N87,1,78,77085
N87,2,1,76996
N87,2,2,52128
N87,2,3,71636
N87,2,4,77694
N87,2,5,48235
N87,2,6,52166
N87,2,7,51155
N87,2,8,58284
N87,2,9,76526
N87,2,10,55638
N87,2,11,55128
N87,2,12,72761
N87,2,13,59410
N87,2,14,48722
N87,2,15,76977
N87,2,16,52385
N87,2,17,50824
N87,2,18,52152
N87,2,19,91555
N87,2,20,50531
N87,2,21,73160
N87,2,22,72519
N87,2,23,56380
N87,2,24,59495
N87,2,25,59289
N87,2,26,58455
N87,2,27,76648
N87,2,28,57384
N87,2,29,52769
N87,2,30,75225
N87,2,31,59599
N87,2,32,73880
N87,2,33,75389
N87,2,34,48631
N87,2,35,51591
N87,2,36,54160
N87,2,37,58498
N87,2,38,55494
N87,2,39,49142
N87,2,40,56113
N87,2,41,54400
N87,2,42,47465
N87,2,43,50500
N87,2,44,74012
N87,2,45,50822
N87,2,46,49173
N87,2,47,71149
N87,2,48,56842
N87,2,49,50538
N87,2,50,51681
N87,2,51,49825
N87,2,52,74864
N87,2,53,54849
N87,2,54,73971
N87,2,55,52100
N87,2,56,53215
N87,2,57,71341
N87,2,58,77509
N87,2,59,52457
N87,2,60,53589
N87,2,61,50270
N87,2,62,54428
N87,2,63,74514
N87,2,64,49481
N87,2,65,72912
N87,2,66,50472
N87,2,67,55597
N87,2,68,71692
N87,2,69,55564
N87,2,70,54775
N87,2,71,50885
N87,2,72,48984
N87,2,73,75489
N87,2,74,54868
N87,2,75,49132
N87,2,76,54528
N87,2,77,57894
N87,2,78,54866
N87,2,79,73519
N89,1,1,48121
N89,1,2,75322
N89,1,3,51475
N89,1,4,57361
N89,1,5,73152
N89,1,6,47546
N89,1,7,53559
N89,1,8,91311
N89,1,9,54134
N89,1,10,71853
N89,1,11,73585
N89,1,12,72058
N89,1,13,71828
N89,1,14,53201
N89,1,15,71746
N89,1,16,51325
N89,1,17,53710
N89,1,18,50054
N89,1,19,73560
N89,1,20,76754
N89,1,21,73146
N89,1,22,53278
N89,1,23,54061
N89,1,24,58724
N89,1,25,55138
N89,1,26,58649
N89,1,27,48604
N89,1,28,72442
N89,1,29,74437
N89,1,30,49829
N89,1,31,75097
N89,1,32,47366
N89,1,33,54526
N89,1,34,56800
N89,1,35,53490
N89,1,36,77025
N89,1,37,57575
N89,1,38,52492
N89,1,39,48239
N89,1,40,48613
N89,1,41,51228
N89,1,42,48893
N89,1,43,58792
N89,1,44,58152
N89,1,45,50679
N89,1,46,59454
N89,1,47,54957
N89,1,48,73966
N89,1,49,50082
N89,1,50,54570
N89,1,51,54136
N89,1,52,59419
N89,1,53,59370
N89,1,54,72592
N89,1,55,51489
N89,1,56,57721
N89,1,57,75750
N89,1,58,54494
N89,1,59,75684
N89,1,60,77029
N89,1,61,74141
N89,1,62,56839
N89,1,63,76428
N89,1,64,52832
N89,1,65,49907
N89,1,66,76705
N89,1,67,73897
N89,1,68,49648
N89,1,69,72552
N89,1,70,76854
N89,1,71,58564
N89,1,72,52984
N89,1,73,49664
N89,1,74,56789
N89,1,75,54696
N89,1,76,47188
N89,1,77,52254
N89,1,78,73724
N89,1,79,74278
N89,1,80,77971
N89,1,81,48953
N89,1,82,77514
N89,1,83,50641
N89,1,84,77704
N89,1,85,55766
N89,1,86,50297
N89,1,87,53336
N89,1,88,50220
N89,1,89,48774
N89,1,90,56080
N89,1,91,48607
N89,1,92,57419
N89,1,93,72440
N89,1,94,72353
N89,1,95,48501
N89,1,96,54930
N89,1,97,73510
N89,1,98,77945
N89,1,99,74150
N89,1,100,75641
N89,1,101,71518
N89,1,102,75905
N89,1,103,47499
N89,1,104,71209
N89,1,105,48051
N89,2,1,76962
N89,2,2,76487
N89,2,3,55286
N89,2,4,71166
N89,2,5,50711
N89,2,6,50528
N89,2,7,48501
N89,2,8,54930
N89,2,9,73510
N89,2,10,51874
N89,2,11,58326
N89,2,12,75645
N89,2,13,72816
N89,2,14,72435
N89,2,15,77162
N89,2,16,53364
N89,2,17,53113
N89,2,18,51080
N89,2,19,52582
N89,2,20,76459
N89,2,21,50280
N89,2,22,51315
N89,2,23,72697
N89,2,24,59328
N89,2,25,77836
N89,2,26,50051
N89,2,27,55603
N89,2,28,77290
N89,2,29,74484
N89,2,30,54331
N89,2,31,54410
N89,2,32,73617
N89,2,33,72040
N89,2,34,52270
N89,2,35,77282
N89,2,36,50593
N89,2,37,76108
N89,2,38,73717
N89,2,39,75832
N89,2,40,75473
N89,2,41,77233
N89,2,42,48104
N89,2,43,53277
N89,2,44,48120
N89,2,45,73930
N89,2,46,76720
N89,2,47,49791
N89,2,48,48704
N89,2,49,52568
N89,2,50,47161
N89,2,51,48225
N89,2,52,49194
N89,2,53,50831
N89,2,54,77673
N89,2,55,58007
N89,2,56,57823
N89,2,57,73011
N89,2,58,54417
N89,2,59,74805
N89,2,60,58395
N89,2,61,51994
N89,2,62,51090
N89,2,63,53755
N89,2,64,77782
N89,2,65,54128
N89,2,66,58917
N89,2,67,49816
N89,2,68,73113
N89,2,69,53692
N89,2,70,74147
N89,2,71,52566
N89,2,72,50716
N89,2,73,73711
N89,2,74,73056
N89,2,75,49344
N89,2,76,76436
N89,2,77,56802
N89,2,78,77299
N89,2,79,47417
N89,2,80,74240
N89,2,81,76770
N89,2,82,59378
N89,2,83,74723
N89,2,84,73616
N89,2,85,74184
N89,2,86,75116
N89,2,87,71424
N89,2,88,73688
N89,2,89,55592
N89,2,90,51512
N89,2,91,49298
N89,2,92,48927
N89,2,93,51095
N89,2,94,49429
N89,2,95,74155
N89,2,96,74720
N89,2,97,77293
N89,2,98,47080
N89,2,99,77271
N89,2,100,72986
N89,2,101,77565
N89,2,102,52782
N89,2,103,77866
N89,2,104,76629
N89,2,105,76996
N89,2,106,52128
N89,2,107,71636
N89,2,108,75034
N9,1,1,76996
N9,1,2,52128
N9,1,3,71636
N9,1,4,75034
N9,1,5,58872
N9,1,6,91573
N9,1,7,58785
N9,1,8,73201
N9,1,9,49574
N9,1,10,71714
N9,1,11,73840
N9,1,12,50728
N9,1,13,54572
N9,1,14,58476
N9,1,15,56541
N9,1,16,74431
N9,1,17,56875
N9,1,18,54537
N9,1,19,75228
N9,1,20,50258
N9,1,21,56922
N9,1,22,50403
N9,1,23,75843
N9,1,24,73047
N9,1,25,50690
N9,1,26,71926
N9,1,27,51781
N9,1,28,50546
N9,1,29,72255
N9,1,30,71097
N9,1,31,52258
N9,1,32,71601
N9,1,33,52755
N9,1,34,51237
N9,1,35,47958
N9,1,36,50110
N9,1,37,52780
N9,1,38,71614
N9,1,39,71907
N9,1,40,53105
N9,1,41,75281
N9,1,42,76280
N9,1,43,48622
N9,1,44,75333
N9,1,45,53616
N9,1,46,73927
N9,1,47,71163
N9,1,48,59161
N9,1,49,50911
N9,1,50,51278
N9,1,51,56919
N9,1,52,73030
N9,1,53,57426
N9,1,54,57120
N9,1,55,77377
N9,1,56,56796
N9,1,57,55061
N9,1,58,74450
N9,1,59,59521
N9,1,60,48122
N9,1,61,56933
N9,1,62,57499
N9,1,63,57267
N9,1,64,76362
N9,1,65,73976
N9,1,66,49875
N9,1,67,72349
N9,1,68,51549
N9,1,69,72434
N9,1,70,58828
N9,1,71,50505
N9,1,72,56004
N9,1,73,77452
N9,1,74,76293
N9,1,75,47383
N9,1,76,74702
N9,1,77,75066
N9,1,78,50015
N9,2,1,71005
N9,2,2,72782
N9,2,3,57094
N9,2,4,75954
N9,2,5,59361
N9,2,6,74804
N9,2,7,53468
N9,2,8,74770
N9,2,9,75679
N9,2,10,75096
N9,2,11,71332
N9,2,12,51435
N9,2,13,73185
N9,2,14,48510
N9,2,15,49286
N9,2,16,47297
N9,2,17,56540
N9,2,18,47165
N9,2,19,71131
N9,2,20,59603
N9,2,21,54149
N9,2,22,51756
N9,2,23,72863
N9,2,24,59102
N9,2,25,71089
N9,2,26,72776
N9,2,27,49145
N9,2,28,50667
N9,2,29,52586
N9,2,30,51913
N9,2,31,58639
N9,2,32,72474
N9,2,33,55387
N9,2,34,71006
N9,2,35,75879
N9,2,36,57279
N9,2,37,56316
N9,2,38,48077
N9,2,39,73967
N9,2,40,53884
N9,2,41,76132
N9,2,42,47481
N9,2,43,50819
N9,2,44,51846
N9,2,45,55977
N9,2,46,58644
N9,2,47,72598
N9,2,48,50706
N9,2,49,58807
N9,2,50,71280
N9,2,51,48750
N9,2,52,53342
N9,2,53,71955
N9,2,54,57263
N9,2,55,71308
N9,2,56,56304
N9,2,57,75348
N9,2,58,59601
N9,2,59,57309
N9,2,60,47394
N9,2,61,48196
N9,2,62,50912
N9,2,63,76043
N9,2,64,74217
N9,2,65,55663
N9,2,66,71025
N9,2,67,53802
N9,2,68,74209
N9,2,69,52114
N9,2,70,56798
N9,2,71,48388
N9,2,72,74330
N9,2,73,73627
N9,2,74,74344
N9,2,75,49282
N9,2,76,52248
N9,2,77,55437
N9,2,78,56743
N9,2,79,52053
N9,2,80,91250
N9,2,81,49692
N9,2,82,50435
N9,2,83,75322
N9,2,84,77085
N91,1,1,59381
N91,1,2,50177
N91,1,3,58012
N91,1,4,71183
N91,1,5,76892
N91,1,6,56688
N91,1,7,75584
N91,1,8,54589
N91,1,9,59175
N91,1,10,55462
N91,1,11,47184
N91,1,12,58258
N91,1,13,50405
N91,1,14,72968
N91,1,15,53199
N91,1,16,54345
N91,1,17,49546
N91,1,18,74491
N91,1,19,73406
N91,1,20,48546
N91,1,21,57379
N91,1,22,76259
N91,1,23,51745
N91,1,24,74328
N91,1,25,54448
N91,1,26,58250
N91,1,27,50066
N91,1,28,47329
N91,1,29,54645
N91,1,30,71915
N91,1,31,71312
N91,1,32,54153
N91,1,33,53847
N91,1,34,57601
N91,1,35,73212
N91,1,36,75799
N91,1,37,47826
N91,1,38,51174
N91,1,39,56403
N91,1,40,57740
N91,1,41,54559
N91,1,42,52688
N91,1,43,58908
N91,1,44,74365
N91,1,45,48504
N91,1,46,56343
N91,1,47,75599
N91,1,48,74987
N91,1,49,53796
N91,1,50,71556
N91,1,51,50796
N91,1,52,49635
N91,1,53,54517
N91,1,54,52037
N91,1,55,75289
N91,1,56,77019
N91,1,57,55555
N91,1,58,72026
N91,1,59,76007
N91,1,60,72626
N91,1,61,51702
N91,1,62,72926
N91,1,63,75945
N91,1,64,59177
N91,1,65,76501
N91,1,66,74088
N91,1,67,54321
N91,1,68,75466
N91,1,69,76996
N91,1,70,52128
N91,1,71,71636
N91,1,72,77694
N91,1,73,48235
N91,2,1,74476
N91,2,2,54289
N91,2,3,75322
N91,2,4,51800
N91,2,5,57167
N91,2,6,77624
N91,2,7,91209
N91,2,8,59037
N91,2,9,51581
N91,2,10,73933
N91,2,11,53509
N91,2,12,58420
N91,2,13,57130
N91,2,14,52861
N91,2,15,47048
N91,2,16,59204
N91,2,17,71604
N91,2,18,74029
N91,2,19,77488
N91,2,20,52034
N91,2,21,76785
N91,2,22,77466
N91,2,23,58464
N91,2,24,48492
N91,2,25,51741
N91,2,26,77357
N91,2,27,77297
N91,2,28,73658
N91,2,29,73962
N91,2,30,75746
N91,2,31,54363
N91,2,32,48340
N91,2,33,59023
N91,2,34,55971
N91,2,35,76713
N91,2,36,53240
N91,2,37,47780
N91,2,38,72653
N91,2,39,54875
N91,2,40,52154
N91,2,41,71621
N91,2,42,71275
N91,2,43,53121
N91,2,44,75157
N91,2,45,56786
N91,2,46,47321
N91,2,47,56491
N91,2,48,50642
N91,2,49,77875
N91,2,50,53390
N91,2,51,77574
N91,2,52,54364
N91,2,53,59169
N91,2,54,51267
N91,2,55,53888
N91,2,56,51981
N91,2,57,57365
N91,2,58,75571
N91,2,59,58777
N91,2,60,59222
N91,2,61,74853
N91,2,62,57636
N91,2,63,54904
N91,2,64,58203
N91,2,65,53218
N91,2,66,75317
N91,2,67,75328
N91,2,68,76892
N91,2,69,50040
N91,2,70,76907
N91,2,71,73387
N91,2,72,59559
N97,1,1,75067
N97,1,2,53142
N97,1,3,56957
N97,1,4,74612
N97,1,5,56807
N97,1,6,53586
N97,1,7,50268
N97,1,8,71723
N97,1,9,55323
N97,1,10,77602
N97,1,11,56089
N97,1,12,74991
N97,1,13,72752
N97,1,14,58218
N97,1,15,71761
N97,1,16,47455
N97,1,17,47659
N97,1,18,71658
N97,1,19,75622
N97,1,20,58397
N97,1,21,47562
N97,1,22,48101
N97,1,23,73576
N97,1,24,55437
N97,1,25,56743
N97,1,26,52053
N97,1,27,50071
N97,1,28,72481
N97,1,29,51262
N97,1,30,57653
N97,1,31,48235
N97,2,1,74476
N97,2,2,58872
N97,2,3,74682
N97,2,4,47194
N97,2,5,54601
N97,2,6,58785
N97,2,7,73201
N97,2,8,74570
N97,2,9,57002
N97,2,10,72303
N97,2,11,77289
N97,2,12,74635
N97,2,13,47675
N97,2,14,72116
N97,2,15,74929
N97,2,16,52824
N97,2,17,53896
N97,2,18,74946
N97,2,19,75323
N97,2,20,50963
N97,2,21,77627
N97,2,22,76364
N97,2,23,54856
N97,2,24,47512
N97,2,25,59162
N97,2,26,49567
N97,2,27,50843
N97,2,28,71384
N97,2,29,53214
N97,2,30,75318
N97,2,31,73304
N98,1,1,53317
N98,1,2,72928
N98,1,3,52885
N98,1,4,76424
N98,1,5,71620
N98,1,6,47061
N98,1,7,53134
N98,1,8,57354
N98,1,9,53523
N98,1,10,58791
N98,1,11,77792
N98,1,12,57574
N98,1,13,76452
N98,1,14,77966
N98,1,15,74776
N98,1,16,55367
N98,1,17,47210
N98,1,18,47971
N98,1,19,76245
N98,1,20,55362
N98,1,21,50632
N98,1,22,52223
N98,1,23,49502
N98,1,24,77861
N98,1,25,47085
N98,1,26,58841
N98,1,27,56483
N98,1,28,51206
N98,1,29,73779
N98,1,30,53531
N98,1,31,57211
N98,1,32,55207
N98,1,33,77239
N98,1,34,57818
N98,1,35,58618
N98,1,36,55823
N98,1,37,77264
N98,1,38,51761
N98,1,39,74102
N98,1,40,48044
N98,1,41,73344
N98,1,42,56487
N98,1,43,53702
N98,1,44,58160
N98,1,45,74930
N98,1,46,58268
N98,1,47,74291
N98,1,48,77454
N98,1,49,58848
N98,1,50,49491
N98,1,51,73108
N98,1,52,53292
N98,1,53,55052
N98,1,54,52334
N98,1,55,73952
N98,1,56,91210
N98,1,57,72798
N98,1,58,51889
N98,1,59,52226
N98,1,60,53369
N98,1,61,54468
N98,1,62,77374
N98,1,63,75372
N98,2,1,75372
N98,2,2,73646
N98,2,3,47551
N98,2,4,55563
N98,2,5,54935
N98,2,6,54427
N98,2,7,55329
N98,2,8,58410
N98,2,9,50794
N98,2,10,52232
N98,2,11,52916
N98,2,12,77640
N98,2,13,73812
N98,2,14,71422
N98,2,15,47313
N98,2,16,51261
N98,2,17,59163
N98,2,18,58596
N98,2,19,54493
N98,2,20,73269
N98,2,21,54594
N98,2,22,54910
N98,2,23,59364
N98,2,24,72288
N98,2,25,52902
N98,2,26,77272
N98,2,27,49974
