Bus_Stop_Code,Stop_Name
73645,GREENWICH PARK
73646,HIGH HOLBORN
73648,HUXBEAR STREET
73649,BLYTH ROAD
73650,ELTHAM HIGH STREET / PASSEY PLACE
73651,VICTORIA ROAD / SURBITON STATION #
73652,INGRAVE STREET
73653,FERRY LANE
73654,WOTTON GREEN / SANDWAY ROAD
73655,BATTERSEA PARK SCHOOL
73656,WEST MEAD
73657,VALE CRESCENT / ROBIN HOOD
73658,HORNSEY ROAD
73659,HAYDON DRIVE
73660,LOWER ROAD / PLOUGH WAY
73661,GAINSBOROUGH ROAD
73662,BARTON ROAD
73663,MERTON PARK TRAM STOP >T<
73664,NORTHUMBERLAND PARK
73665,FINCHLEY CENTRAL STATION <>
73666,TIEPIGS LANE
73667,HACKNEY WICK STATION #
73668,CHALGROVE AVENUE
73669,DOWNS HILL / THE AVENUE
73670,STANHOPE GARDENS
73671,PLAISTOW PRINCE REGENT LANE
73673,QUEENS RIDE
73674,NEW CROSS ROAD / BESSON STREET
73675,SOUTHALL BROADWAY
73676,NORBURY CRESCENT / ST HELEN'S ROAD
73677,GOLDHAWK ROAD
73678,CASINO AVENUE
73679,SHEPHERDS LANE / HAVELOCK ROAD
73680,DUNCROFT
73681,COURT BUSHES ROAD
73682,STIFFORD ROAD
73683,DOWNSIDE CRESCENT
73684,LEE VALLEY ICE CENTRE
73685,CRICKET GROUND
73686,GREEN LANE POST OFFICE
73687,ELLERSLIE ROAD
73688,CAMBERWELL ROAD / ALBANY ROAD
73689,ABBOTT ROAD
73690,CLAMP HILL
73691,RUDDOCK CLOSE
73692,GALE STREET / GORESBROOK LEISURE CENTRE
73693,DUDDINGTON CLOSE
73694,MITCHAM TRAM STOP >T<
73695,ARRAGON GARDENS
73696,BRIXTON ACADEMY
73697,HOWE CLOSE
73698,WITHAM ROAD
73699,ELMERS END GREEN
73700,WEMBLEY CENTRAL STATION <> #
73701,MORNINGTON CRESCENT STATION <>
73702,HAMPTON WICK STATION #
73704,ISLE OF DOGS POLICE STATION
73705,COOMBE ROAD
73706,FARADAY ROAD
73707,CEDARS AVENUE
73708,BARKANTINE CLINIC / HUTCHINGS STREET
73709,CASSIOBURY AVENUE
73710,ANCHOR STREET
73711,NEW CROSS FIRE STATION
73712,SIR GEORGE MONOUX COLLEGE
73713,CORWELL GARDENS
73714,ROEBUCK ROAD
73715,WESTFERRY CIRCUS
73716,COLDHARBOUR ROAD
73717,BELLEGROVE ROAD / WELLING WAY
73718,CLIFFORD AVENUE
73719,WEST WAY
73720,PRATT STREET
73721,ECCLES ROAD
73722,CANONBURY STATION # / GROSVENOR AVENUE
73723,POWIS GARDENS
73724,MAYPLACE RD WEST / BEXLEYHTH CLOCK TOWER
73725,HATCH LANE
73726,HOLLY FARM ROAD
73727,FIRST CROSS ROAD
73728,WARNDON STREET
73729,ACTON LANE
73730,MANOR GROVE
73731,HENDON MAGISTRATES COURT
73732,FOSSINGTON ROAD
73733,VINEYARD GROVE
73734,THE DRILL ROUNDABOUT
73735,MILES ROAD
73736,RAYNES PARK STATION #
73737,BLAKES LANE
73738,WIGRAM ROAD
73740,ST EDWARD'S COLLEGE
73741,GROVE ROAD
73742,HENRYSON ROAD / BROCKLEY CEMETERY
73743,THE GREEN
73744,STORMONT ROAD
73745,SACRED HEART HOUSE
73746,CHESTER AVENUE
73747,HANGER LANE STATION <>
73748,WRYTHE GREEN
73749,GREAT WEST ROAD
73750,CROMWELL ROAD
73751,THE GREENWAY
73752,NIMROD ROAD
73753,THE GREEN
73754,BEAUFORT STREET
73755,MARVELS LANE / CHINBROOK ROAD
73756,COLLIERS WATER LANE
73757,BEDFONT LAKES
73758,CROMWELL AVENUE
73759,SUSSEX RING
73760,THE SPINNEY
73761,SOUTHWOOD ROAD
73762,CROSSWAY
73763,SOMERSET ROAD
73764,MERTON ABBEY
73765,WATLING STREET / PINNACLE HILL
73766,MARE STREET / VICTORIA PARK ROAD
73768,IVANHOE ROAD
73769,ALBANY ROAD
73770,HARROW BUS STATION
73771,GREAT WESTERN ROAD / HARROW ROAD
73772,NORTH ACTON STATION <>
73773,LONGDOWN ROAD
73774,HODFORD ROAD
73775,ASHFORD WAR MEMORIAL
73776,STOKE NEWINGTON COMMON
73777,MIDDLE PARK AVENUE / COURT ROAD
73778,WANGEY ROAD
73779,BURNLEY ROAD
73780,CLAPHAM NORTH & HIGH STREET STATIONS <> #
73781,HAMPTON STATION #
73782,HAINAULT ROAD
73783,MERLE AVENUE
73784,EALING PARK GARDENS
73785,WATERSTONE PARK
73786,WALNUTS CENTRE
73787,NORTHCOTE ROAD
73788,CHERITON AVENUE
73789,DUCK LEES LANE
73790,MONTGOMERY ROAD
73791,EAST WAY
73792,MELVILLE ROAD
73793,FOREST ROAD / SLADE GREEN STATION #
73794,CENTRAL HILL
73797,LITTLE ILFORD SCHOOL
73798,WHALEBONE LANE
73799,CHADWELL HEATH LANE
73800,CRICKETERS WALK
73801,EASTCHURCH ROAD
73802,GUNNERSBURY AVENUE
73803,BROMLEY COURT HOTEL
73804,SYDNEY RUSSELL LEISURE CENTRE
73805,WESTOW PARK
73806,ENDLEBURY ROAD
73807,EAST HAM MANOR WAY
73808,RIDDLESDOWN
73809,PEREGRINE GARDENS
73810,PRESTON ROAD STATION <>
73811,DUDDINGTON CLOSE
73812,EDGWARE ROAD STATION <>
73813,ARDOCH ROAD
73814,QUEENSDALE ROAD
73815,CHIPSTEAD VALLEY ROAD / RICKMAN HILL
73816,KINGS GARDENS
73817,BT BUILDING
73818,CONYERS ROAD
73819,ST ANTONY'S ROAD
73820,CHRISTCHURCH ROAD
73821,STANMORE STATION <>
73822,PLOUGH ROAD
73823,ST PAULS PRIMARY SCHOOL
73825,ROSSLYN HILL
73826,JACK DASH HOUSE
73827,PLACE FARM AVENUE
73828,NORTHCHURCH ROAD
73829,MITCHAM LANE / SOUTHCROFT ROAD
73830,HIGHBURY GROVE
73831,BEADON ROAD
73832,WEST HILL ROAD
73834,NORTH END ROAD MARKET
73835,SELSDON LIBRARY
73836,PROLOGIS PARK
73837,BONNER STREET
73838,QUEENS GROVE
73839,FARM AVENUE
73840,KNIGHTSBRIDGE BARRACKS
73841,VANBRUGH HILL
73842,WHITTINGTON AVENUE
73843,GLENFIELD ROAD
73844,SUSSEX ROAD
73845,CHISWICK PARK STATION <>
73846,FONTAYNE ROAD
73848,BROWNS ROAD
73849,ST MICHAEL'S CRESCENT
73850,HORTON ROAD
73851,BARKING TESCO
73852,DORKING WALK
73853,KENT HOUSE LANE
73854,WILTON ROAD
73855,HOLLOWAY NAGS HEAD
73856,PAINES BROOK WAY
73857,BLYTH ROAD
73858,FRITH LANE
73859,GODDINGTON LANE
73860,STREATHAM COMMON / GREYHOUND LANE
73861,FINSBURY SQUARE
73862,CAMDEN GARDENS
73863,OSBORN STREET
73864,NATURAL HISTORY MUSEUM / CROMWELL ROAD
73865,MUTTON LANE
73866,THE VALE
73867,SOLENT ROAD
73868,MORNINGTON CRESCENT STATION <>
73869,PORTMORE GARDENS
73870,SOUTH GROVE
73871,FELTHAM ASSEMBLY HALL
73873,NIGHTINGALE VALE
73874,ROBERT STREET
73875,BRIXTON STATION <> #
73876,SIMMONS LANE
73877,CHESTER ROAD
73878,CROXLEY GREEN
73879,SOUTH NORWOOD CLOCK TOWER
73880,HERNDON ROAD
73881,RAVENSCROFT AVENUE
73883,BIRCHWOOD DRIVE
73884,SHACKLEWELL LANE / KINGSLAND HIGH STREET
73885,WHITESTONE POND / JACK STRAW'S CASTLE
73886,EAST HAM / WHITE HORSE
73889,MARCHWOOD CRESCENT
73890,COPT GILDERS
73891,BURLINGTON ROAD / SHANNON CORNER
73892,BASILDON AVENUE
73893,CRANFORD COMMUNITY SCHOOL
73894,WALLINGTON TOWN CENTRE
73895,HEATHROW PARK THISTLE HOTEL
73896,LICHFIELD ROAD
73897,BELLEGROVE ROAD / WELLING WAY
73898,WELLAND GARDENS
73899,ST GEORGE'S ROAD
73900,THREE FISHES
73901,THE WEALDSTONE CENTRE
73902,HARROW VIEW
73903,ANGEL CORNER
73904,WINCHESTER PARK
73905,BELSIZE SQUARE
73906,DULWICH VILLAGE
73908,UNDERHILL
73909,PRINCES ROAD
73910,CHURCH ROAD
73911,BECKENHAM GROVE
73912,WESTERHAM ROAD / THE KESTON MARK
73913,KEW GARDENS / LION GATE
73914,CLAPHAM JUNCTION STATION #
73915,FRENSHAM DRIVE
73916,SOUTHEND ROAD
73917,BELLEVUE ROAD / TRINITY ROAD
73918,SWEETCROFT LANE
73919,BOLEYN ROAD
73920,CROMWELL ROAD
73921,OLD STREET ROUNDABOUT
73922,WESTMINSTER BRIDGE / COUNTY HALL
73923,POPLAR / ALL SAINTS CHURCH
73924,HOOK ARENA
73925,PARK AVENUE
73926,FERNHILL STREET
73927,BRENT LEA
73928,EAST HAM STATION <>
73929,WOODBINE PLACE
73930,SHOOTERS HILL ROAD / WELL HALL ROAD
73931,THE AVENUE
73932,WEST PARK ROAD
73933,EUSTON STATION <>#
73934,SHEPHERDS BUSH STATION <> #
73935,PEACOCK GARDENS
73936,THAMES BARRIER
73939,SPENCER STREET
73940,CHADWICK ROAD
73941,HARROW TOWN CENTRE
73942,WOODSIDE PARK STATION <>
73943,LONG LANE
73944,HARROW WEALD BUS GARAGE
73945,BARON STREET / CHAPEL MARKET
73946,ADDINGTON HIGH SCHOOL
73947,CROYDON ROAD
73948,THE CARDINAL
73949,HENDON LANE
73950,KENSINGTON ROAD / RUISLIP ROAD
73951,SHRUBBERY ROAD
73952,MARBLE ARCH STATION <>
73953,THE HONEYPOT
73954,QUEENSTOWN ROAD / WANDSWORTH ROAD
73955,BANNISTER PLAYING FIELDS
73956,CHARVILLE SCHOOL
73957,WEMBLEY TRIANGLE
73958,ROCHESTER WAY / WENDOVER ROAD
73959,ST THOMAS'S SQUARE
73960,COURT FARM ROAD
73961,BEDDINGTON GARDENS
73962,TOLLINGTON PARK
73963,STAINES ROAD
73964,NEW HESTON ROAD
73965,LIBERTY COTTAGES
73966,BLACKHEATH STATION #
73967,BRENTFORD COUNTY COURT
73968,COWBRIDGE LANE
73969,KILMORIE ROAD
73970,GREEN MAN ROUNDABOUT
73971,DARLASTON ROAD
73972,CLAYTON ROAD
73973,SOUTH PARK DRIVE
73974,GREEN DRAGON LANE
73975,BARNET ODEON
73976,GREAT WEST ROAD
73977,LONGLAND DRIVE
73978,HILLCREST ESTATE
73979,ENFIELD TOWN / GENOTIN ROAD
73980,ERITH TOWN CENTRE / RIVERSIDE
73981,EGERTON ROAD
73982,THAMESMEAD TOWN CENTRE
73983,PLEASANCE THEATRE
73984,BATTLE OF BRITAIN WAR MEMORIAL
73985,DAGENHAM HEATHWAY STATION <>
73986,TRINITY ROAD
73987,MARVELS LANE PRIMARY SCHOOL
73988,WANDSWORTH BRIDGE ROAD
73989,LONDON WALL / MUSEUM OF LONDON
73990,CAMBRIDGE ROAD
73991,HAYES ROAD / HAYES LANE
73992,CONCORD ROAD
73993,PLOUGH LANE
73994,GANTSHILL CRESCENT
73995,HORN PARK LANE
73997,STONEBRIDGE PARK STATION <> #
73998,GREGORY ROAD
73999,LINKS AVENUE
74000,TUDOR GARDENS
74001,UPPER CLAPTON ROAD
74002,STONELEIGH PARK ROAD
74004,CHARLEMONT ROAD
74005,CHALGROVE ROAD
74006,STRATFORD CENTRE
74007,DOCKLAND STREET
74008,BITTACY RISE
74009,TULIP CLOSE
74010,OSIDGE JIMI SCHOOL
74011,MAYBANK ROAD
74012,PLOUGH LANE
74014,SHORT LANE
74015,MARLBOROUGH ROAD
74016,QUEEN ADELAIDE
74017,LARCOM STREET
74018,HURST VIEW ROAD
74019,FRANCES STREET
74021,LONG LANE / WOOLWICH ROAD
74022,HAZELHURST ESTATE
74023,NEAVE CRESCENT
74024,APPLEGARTH
74025,BOW FLYOVER
74026,WARREN WALK
74027,BEACONSFIELD ROAD
74028,EGMONT ROAD
74029,STORY STREET
74030,LAKESIDE DRIVE
74031,LYHAM ROAD
74032,KINGSBURY CIRCLE
74033,CHURCHBURY ROAD
74034,BOROUGH STATION <>
74035,ADELPHI CRESCENT
74036,POTTER STREET HILL
74037,RAYNERS LANE STATION <>
74038,PETERSFIELD AVENUE
74040,SUTTON WAY
74041,ELGIN AVENUE
74042,WELL HALL ROAD / BROAD WALK
74043,ALBERT ROAD
74044,BELSIZE ROAD
74045,THIRLMERE HOUSE
74046,HIGHLAND CROFT
74047,POTTERS CLOSE
74048,JOHNSON ROAD
74049,EDEN PARK AVENUE
74050,BRUNSWICK QUAY
74051,THAXTED ROAD
74052,THE GRANGE
74053,SILVERTHORNE ROAD
74054,PARK ROAD
74055,ST LEONARDS ROAD
74056,KINGSBURY CIRCLE
74057,FAIRFIELDS CRESCENT
74058,HENRY COOPER WAY
74059,COLLIER ROW LIBRARY
74060,OXLEAY ROAD
74061,BOLINGBROKE GROVE
74062,BRAMLEY HILL
74063,DRAYTON ROAD
74064,OAKDENE AVENUE
74065,DURANTS PARK
74066,CHELTENHAM ROAD
74067,HANWELL STATION #
74068,SHRUBS ROAD
74069,NORTH GREENWICH STATION <>
74070,CLITHEROE AVENUE
74071,CLARENCE AVENUE
74072,CHURCH GROVE / THE KING'S FIELD
74073,FORD'S EAST ENTRANCE
74074,BULWER ROAD
74075,ALBYNS CLOSE
74076,LANSDOWNE GREEN
74077,LADYSMITH ROAD
74078,NORTHUMBERLAND GARDENS
74079,DUNSTAN ROAD
74080,ST KATHARINE DOCKS
74081,FERRY LANE PRIMARY SCHOOL
74082,BLANEY CRESCENT
74083,BRENT CROSS STATION <>
74084,WAGGON ROAD
74085,PECKHAM RYE / EAST DULWICH ROAD
74086,BROOKSHILL GATE
74087,DEEPDENE AVENUE ROAD
74088,THEOBALD'S ROAD
74089,STAR LANE
74090,ST URSULA'S SCHOOL
74091,BYRON AVENUE
74092,CARSHALTON POND
74093,COLCHESTER ROAD
74094,DULWICH / THE PLOUGH
74095,PARK ROAD
74096,THE LIDO
74097,THICKET ROAD
74098,ROSEHILL ROAD
74099,WYLIE VETERINARY CENTRE
74100,SIDEWOOD ROAD
74101,CUNARD ROAD
74102,PLYMPTON AVENUE
74103,BARNET COLLEGE
74104,ALTMORE AVENUE
74105,ARMYTAGE ROAD
74106,GRANVILLE PLACE
74107,DENMARK HILL / CAMBERWELL GREEN
74108,SCHOOL ROAD
74109,NEWQUAY ROAD
74110,HARLESDEN POLICE STATION
74111,HOWARD ROAD
74112,BECONTREE AVENUE
74113,COWGATE ROAD
74114,HORNSEY FIRE STATION
74115,OAKWOOD STATION <> / CHASE ROAD
74116,WOOD VALE / FOREST HILL ROAD
74117,TELEGRAPH ROAD
74118,HENGRAVE ROAD
74119,WARWICK ROAD
74120,LOWER BARN ROAD
74121,TOLWORTH ROUNDABOUT
74122,WISHART ROAD
74123,AMITY ROAD
74124,SELBY ROAD
74125,COLDHARBOUR LIBRARY
74126,HOLMWOOD ROAD
74127,GROVE ROAD
74128,ST MICHAELS SCHOOL
74129,HARTS LANE ESTATE
74130,INVERTON ROAD
74131,INGLEBY WAY
74132,WILLOW WALK
74133,LANGLAND GARDENS
74134,TREDERWEN ROAD
74135,SURBITON SAINSBURY'S
74136,MITCHLEY HILL
74137,WIMBLEDON STADIUM
74138,MANNING ROAD
74139,BATTERSEA PARK STATION #
74140,HITHER GREEN CEMETERY
74141,RED LION LANE
74144,GOLDCREST WAY / KING HENRYS DRIVE
74145,FARWIG LANE
74146,CARDINGTON SQUARE
74147,MARQUIS OF GRANBY / GOLDSMITHS
74149,GLEBE COTTAGES
74150,SLADE GREEN ROAD / MANOR ROAD
74151,BEXLEY WAR MEMORIAL
74152,LINCOLN AVENUE
74153,DURHAM ROAD
74154,ANDERSON WAY
74155,ST GEORGE'S CIRCUS
74156,MERRY HILL ROAD
74157,ST PANCRAS OLD CHURCH
74158,ELMERS END STATION # >T<
74159,ST DAVID'S
74160,CULFORD ROAD
74161,CHATSWORTH ROAD
74162,TEMPLE SHEEN ROAD
74163,MUNSTER ROAD / FULHAM CROSS
74164,VICARAGE ROAD
74165,LITTLE HEATH ROAD
74166,WIMBLEDON VILLAGE / RIDGWAY
74167,GRASSHAVEN WAY
74168,RUISLIP POLICE STATION
74169,STATION ROAD
74170,KING EDWARD'S ROAD
74171,BROOK ROAD
74173,BRUNSWICK AVENUE
74174,BUSH ROAD / GREEN MAN ROUNDABOUT
74175,STANLEY GARDENS
74176,WEST CROYDON BUS STATION
74177,DARTFORD MAGISTRATES COURT
74179,PADDINGTON GREEN POLICE STATION
74180,GREENFORD BROADWAY
74181,SWAMINARAYAN TEMPLE
74182,EAST END ROAD
74183,VILLAGE WAY
74184,MEDLAR STREET
74185,OSBALDESTON ROAD
74186,NORTH WOOLWICH POLICE STATION
74187,CHALK FARM MORRISONS
74188,SPRING GROVE
74189,THAMES VIEW / CHRIST CHURCH
74190,ISLIP MANOR PARK
74191,FIVEWAYS
74192,VICTORIA COACH STATION
74193,HALIDON RISE
74194,SHAA ROAD
74195,SEVEN KINGS STATION #
74196,LYNDALE AVENUE
74197,ROYAL OAK STATION <>
74198,NOAK HILL ROAD
74199,CAMDEN TOWN STATION <>
74200,WALTHAM FOREST TOWN HALL
74201,DUDLEY ROAD
74202,HAMPTON COURT STATION #
74203,HARKNESS CLOSE
74204,NORTH CHEAM / QUEEN VICTORIA
74205,KINGSFIELD AVENUE
74206,WEST HAM PARK
74207,HACKBRIDGE CORNER / HACKBRIDGE STATION #
74208,SHIP HILL / BOROUGH ROAD
74209,PHILLIMORE GARDENS
74210,THE DRIVE
74211,FULHAM BROADWAY STATION <>
74212,LARKSHALL CRESCENT
74213,HOLLIDGE WAY
74214,MOORLAND ROAD
74215,KENTON AVENUE
74216,FRIARY ROAD
74217,KENSINGTON OLYMPIA STATION <>#
74218,POVEREST ROAD / CHISLEHURST ROAD
74219,COLYTON CLOSE
74220,MITCHAM ROAD / TOOTING BROADWAY STN <>
74221,COOMBE HILL SCHOOL
74222,HUXBEAR STREET
74223,HANFORD ROAD
74224,KENNINGTON PARK
74225,ELTHAM PARK GARDENS
74226,COURTNEY ROAD
74227,RAMSDEN ROAD
74228,SYDENHAM STATION #/ WESTWOOD HILL
74229,BROOKHILL ROAD / CONNAUGHT ESTATE
74230,HOLLYWOOD WAY
74231,CITY ROAD / LEONARD STREET
74233,POTTERS BAR LION
74234,THAMESMEAD TOWN CENTRE / CENTRAL WAY
74235,KIRTLEY ROAD
74236,CHURCH HILL
74237,UPPER NORTH STREET
74238,BRONDESBURY STATION #
74239,THE TEMPLE
74240,PECKHAM ROAD / SOUTHAMPTON WAY
74241,KINGSFORD WAY
74242,BROMLEY HIGH SCHOOL
74243,WHYTELEAFE SOUTH STATION #
74244,NEVILLE ROAD
74245,THE AVENUE
74246,RODING LANE SOUTH
74247,TREE ROAD
74248,NEW ADDINGTON TRAM STOP >T<
74249,SOUTH STREET
74250,KAYWOOD CLOSE
74251,FLORENCE ROAD
74252,CHANCERY LANE STATION <>
74253,TOM CRIBB ROAD
74254,AURIOL DRIVE
74255,PINGLESTONE CLOSE
74256,MAYFIELD ROAD
74257,OXFORD CIRCUS
74258,ALDWYCH AVENUE
74259,LONDON WALL
74260,LYNTON CLOSE
74261,HAINAULT STREET
74262,DOVERS CORNER
74263,LIND ROAD
74265,PRECINCT ROAD
74266,MINTERN STREET
74267,WEST MIDDLESEX HOSPITAL
74268,EAST FINCHLEY STATION <>
74269,KENSINGTON ROAD / ROYAL ALBERT HALL
74270,PRINCES ROAD
74271,HEMINGFORD ROAD
74272,HOLLY BUSH LANE
74273,TOTTERIDGE AND WHETSTONE STATION <>
74274,MANSFIELD ROAD
74275,CHURCHLEY ROAD
74276,WINDSOR ROAD
74278,FORRESTERS CRESCENT
74279,VERNEY ROAD
74280,THE CHASE
74281,TELFORD ROAD
74282,EDITH GROVE
74283,SILVERTHORNE ROAD
74284,LICHFIELD ROAD
74285,BALDOCK WAY
74286,ROYAL FESTIVAL HALL
74287,BEACONSFIELD ROAD
74289,GARNER ROAD / NORTH ARM
74290,THE RED LION PUBLIC HOUSE
74291,HALL ROAD
74292,KINGS CHURCH
74293,DRAPERS ROAD
74294,SYDENHAM RISE
74295,HADLEY WOOD STATION #
74296,ST PAULS WAY SCHOOL
74297,WOFFINGTON CLOSE
74298,LAKEHALL ROAD
74299,UPLANDS
74300,PRIORY ROAD
74301,ALEXANDRA PALACE PALM COURT
74302,LUMLEY ROAD
74303,OAKESHOTT AVENUE
74304,LEWISHAM CLOCK TOWER
74305,ST GEORGES TOWN HALL
74307,EAST FINCHLEY CEMETERY
74308,SANDYCOMBE ROAD
74309,PAWSONS ROAD
74310,CLAPTON SQUARE
74311,HORSENDEN AVENUE
74312,DEANSBROOK ROAD
74313,BEDFONT GREEN
74314,LINTON MEAD PRIMARY SCHOOL
74315,BATTERSEA PARK LIBRARY
74316,STONDON PARK / HONOR OAK PARK
74317,TELFORD AVENUE
74318,ELTHAM ROAD / KIDBROOKE PARK ROAD
74319,KENT ROAD
74320,BARNBY STREET
74321,AUGUSTA STREET
74322,QUEENS PARK RANGERS FOOTBALL STADIUM
74323,SOUTH GROVE
74324,ESHER HIGH STREET
74325,COLDHARBOUR LIBRARY
74326,BLACKFEN ROAD / DAYS LANE
74327,HOGARTH GARDENS
74328,WARWICK ROAD
74329,HERNE HILL STATION #
74330,QUEENS GATE
74331,PARK DRIVE
74332,FERDINAND STREET
74333,ALL SOULS AVENUE
74334,ST ANDREWS ROAD
74335,HOME FARM COTTAGE
74336,TYLECROFT ROAD
74337,LAMBETH NORTH STATION <>
74338,EDGWARE WAY
74339,GREEN WRYTHE LANE
74340,THE DRILL ROUNDABOUT
74341,LEESIDE ROAD
74342,WARREN DRIVE SOUTH
74343,MONUMENT STATION<>
74344,PRINCE OF WALES GATE
74345,PERCY ROAD
74346,BROADMEAD ROAD
74347,CANNONBURY AVENUE
74348,ILFORD BROADWAY
74349,WINDMILL ROAD
74350,HOLLES STREET
74351,FANSHAWE CRESCENT
74352,GRAVEL HILL
74353,LAKESIDE
74355,CROFTON LANE / CROFTON ROAD
74356,CLIFFVIEW ROAD
74357,BUCK LANE
74359,GOLBORNE ROAD
74360,WILLOW ROAD
74361,NORTHWOOD SCHOOL
74362,PECKHAM 7TH DAY ADVENTIST CHURCH
74363,JEWEL ROAD
74364,CARLISLE SCHOOL
74365,TOLLINGTON PARK
74366,WOLMER CLOSE
74367,MULBERRY WAY
74368,CHURCH ROAD
74369,CAMDEN HIGH STREET
74370,HAYES STATION #
74371,CROWN CLOSE
74372,PLUMSTEAD CEMETERY
74373,YORK ROAD
74374,THE DRIVE
74375,OSTERLEY LIBRARY
74376,CASTLE HILL AVENUE
74377,CORNWALL ROAD
74378,IVYDALE ROAD / LINDEN GROVE
74379,BREAKSPEAR CREMATORIUM
74380,KENTON ROAD / WELL STREET
74381,MANOR ROAD
74382,WILLESDEN JCTN STN <> # / FURNESS ROAD
74383,HERMITAGE LANE
74384,LANGLAND GARDENS
74385,BUCKLAND CRESCENT
74386,BLACKTHORN COURT
74387,UPPER BEULAH HILL
74388,VAUXHALL BUS STATION
74389,BONAR ROAD
74390,CHISWICK STATION #
74391,BROWNS ROAD
74392,ROBERTS CLOSE
74393,DARLING ROW
74394,MOVERS LANE AND RIVER ROAD
74395,CHANDOS ROAD
74396,MCNAIR ROAD
74397,RUXLEY CORNER
74398,CHAPTER ROAD
74399,FARRANCE ROAD
74400,RUXLEY NURSERY
74401,MAPLETON ROAD
74402,BEDFONT LANE
74403,CHURCH DRIVE
74404,ELLERMAN AVENUE
74405,LITTLE PARK GARDENS
74406,HEATHWAY
74407,ROBIN HOOD LANE
74408,BALAAM STREET
74409,RUSPER ROAD
74410,GRAHAM HALL COACHWORKS
74411,ROBSON ROAD / NORWOOD ROAD
74412,WATTISFIELD ROAD
74413,VILLAGE GREEN WAY
74414,GLOUCESTER CLOSE
74415,MONKS ORCHARD ROAD
74416,LADBROKE SQUARE GARDENS
74417,PERIVALE TESCO
74418,KINGSWAY / NORTH FINCHLEY
74419,SHERWOOD PARK ROAD
74421,RAVENSBOURNE GARDENS
74422,RAVENSLEA ROAD
74423,ST MARK'S ROAD
74424,TRINITY SCHOOL
74425,RAVENSCOURT GARDENS
74426,BYRON AVENUE
74427,NORTHWOOD PLACE
74429,CAPEL ROAD
74430,CHESTERFIELD ROAD
74431,KENSINGTON PALACE
74432,FOXEARTH ROAD
74433,BROMLEY COMMON / TURPINGTON LANE
74434,NORTH CHEAM / QUEEN VICTORIA
74435,TOTTENHAM HALE STATION <> #
74436,ELTHORNE ROAD
74437,QUEEN'S ROAD PECKHAM STATION #
74438,CRESCENT WOOD ROAD
74439,MARQUIS OF GRANBY
74440,SHEEN LANE / MORTLAKE STATION #
74441,ST STEPHENS AVENUE
74442,HANGER LANE STATION <>
74443,CROCKENHILL ROAD
74444,PLUMSTEAD COMMON / THE SHIP
74445,AWLFIELD AVENUE
74446,GOLDERS GREEN STATION <>
74447,ALDERBROOK ROAD
74448,COURT AVENUE
74450,FAIRFIELDS ROAD
74451,GIPSY ROAD
74452,POINT PLACE
74453,WESTGATE ROAD
74454,WATERSIDE WAY
74455,CASSLAND ROAD / WELL STREET COMMON
74456,ANSTEAD DRIVE
74457,GALLIONS REACH SHOPPING PARK
74458,HIGH STREET NORTH
74459,MUSBURY STREET
74460,MONTROSE AVENUE
74461,BECKTON DLR DEPOT
74462,BOUNDARY ROAD
74463,DICKENSON ROAD
74464,SANDS END / HAZLEBURY ROAD
74465,BRABOURNE RISE
74466,EMPIRE WAY
74467,BROADOAKS WAY
74468,CITY OF LONDON CEMETERY
74469,FULWELL STATION #
74470,VICARAGE LANE
74471,TALBOT ROAD
74472,WOODFORD NEW ROAD
74473,KING'S CROSS ROAD
74475,KENT GARDENS
74476,TRAFALGAR SQUARE
74477,NORTHWICK PARK HOSPITAL
74479,CRANHAM ROAD
74480,PAGEANT STEPS
74481,HARTHAM ROAD
74482,CRICKLEWOOD LANE
74483,FAIRACRES
74484,UPTON ROAD
74485,HIGHLEVER ROAD
74486,CEDAR AVENUE
74487,LOWER MORDEN LANE
74488,TATE BRITAIN
74489,RUISLIP ROAD
74490,BROMLEY SOUTH STATION #
74491,BETSTYLE CIRCUS
74492,THE AVENUE
74493,CARLTON ROAD
74494,HAMPTON STREET
74495,RIDGE LANGLEY / EAST ARM
74497,FARMCOTE ROAD
74498,ETHERIDGE ROAD
74499,BIGS HILL WOOD
74500,TACHBROOK ROAD
74501,NORTHWOOD GOLF COURSE
74502,BLENHEIM GARDENS
74503,PECKHAM RYE / NUNHEAD LANE
74504,BRAMWELL CLOSE
74505,HIGH HOLBORN / CHANCERY LANE STATION <>
74506,FAIRFORD WAY
74507,AMHURST ROAD / HACKNEY DOWNS STATION #
74508,COLYTON CLOSE
74509,HACKNEY DOWNS STATION #
74510,THERAPIA LANE
74511,MARTINS CORNER / VALENCE AVENUE
74512,BURY STREET
74513,ATCOST ROAD
74514,WEST BARNES LEVEL CROSSING
74515,THAMESMEAD TOWN CENTRE
74516,CHISLEHURST ROAD / POVEREST ROAD
74517,SYCAMORE AVENUE
74518,REGENT PARK
74519,CLIFTON ROAD
74520,CHISLEHURST STATION #
74521,PALACE GARDEN TERRACE / NOTTING HILL GTE
74522,GLEBE LANE
74523,WESTBOURNE GROVE
74524,AUDLEY ROAD
74525,NIGHTINGALE ROAD
74526,ASHFORD COMMON / BLACK DOG
74527,HALONS ROAD
74528,NORTH CIRCULAR ROAD
74530,DOWNE COURT RIDING CENTRE
74531,HIGHWOOD GARDENS
74533,TEMPLE AVENUE
74534,NIGEL ROAD
74535,SAINSBURY'S AT GREENWICH PENINSULA
74536,PICKHURST PARK
74537,SPA ROAD
